feature_selector,feature_selector_params,classifier,classifier_params,n_features,accuracy,accuracy_std,accuracy_top_20pc,elapsed_time
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'logistic', 'solver': 'sgd', 'alpha': 0.0001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.4996666666666667,0.0009428090415820641,0.5116666666666666,0.27832937240600586
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'logistic', 'solver': 'sgd', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.5003333333333333,0.0009428090415820641,0.4633333333333334,0.3205304940541585
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'logistic', 'solver': 'sgd', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.5003333333333333,0.0009428090415820641,0.4883333333333333,0.33026448885599774
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'logistic', 'solver': 'sgd', 'alpha': 0.001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.5003333333333333,0.0009428090415820641,0.4883333333333333,0.26709850629170734
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'logistic', 'solver': 'sgd', 'alpha': 0.001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.49899999999999994,5.551115123125783e-17,0.5733333333333334,0.4044746557871501
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'logistic', 'solver': 'sgd', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.507,0.008485281374238578,0.48666666666666664,0.310788631439209
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'logistic', 'solver': 'sgd', 'alpha': 0.01, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.501,0.0,0.3983333333333334,0.2895270188649495
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'logistic', 'solver': 'sgd', 'alpha': 0.01, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.5003333333333333,0.0009428090415820641,0.48166666666666663,0.4934067726135254
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6013333333333333,0.008730533902472538,0.6583333333333333,5.655147234598796
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6033333333333334,0.008259674462242586,0.6566666666666667,5.51435645421346
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.5973333333333333,0.010624918300339493,0.6866666666666665,5.503546953201294
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.61,0.007788880963698622,0.6849999999999999,5.442933479944865
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6196666666666667,0.0020548046676563273,0.6616666666666666,5.669798453648885
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.6093333333333333,0.008806563209081944,0.6733333333333333,5.670947790145874
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.614,0.012961481396815732,0.6916666666666668,5.579103787740071
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6033333333333333,0.006944222218666559,0.6916666666666668,5.621175448099772
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.6096666666666667,0.012119772641798572,0.7016666666666667,5.645549138387044
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.65,0.008485281374238578,0.735,1.2871540387471516
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.646,0.0035590260840104404,0.6816666666666666,1.0027013619740803
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.57,0.006683312551921147,0.62,0.31729928652445477
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6473333333333334,0.010530379332620885,0.7283333333333334,1.7819062074025471
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6363333333333333,0.004988876515698593,0.705,1.0106152693430583
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.585,0.008286535263104043,0.65,0.3952654202779134
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.645,0.0014142135623730963,0.7416666666666667,1.3530550797780354
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.01, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6363333333333334,0.004784233364802446,0.7200000000000001,0.738677183787028
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.01, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.618,0.019096247449870023,0.68,0.4470669428507487
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'sgd', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6406666666666667,0.009877021593352712,0.7233333333333333,4.640184164047241
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'sgd', 'alpha': 0.0001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6453333333333333,0.008806563209081944,0.7549999999999999,1.3105679353078206
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'sgd', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.6326666666666667,0.006128258770283417,0.6966666666666667,1.3436615467071533
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'sgd', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6456666666666667,0.005312459150169747,0.7399999999999999,4.561053832372029
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'sgd', 'alpha': 0.001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6473333333333334,0.005792715732327594,0.7399999999999999,1.2709664503733318
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'sgd', 'alpha': 0.001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.6326666666666667,0.005557777333511027,0.7050000000000001,2.030278126398722
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'sgd', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6503333333333333,0.006944222218666559,0.7283333333333334,4.59999402364095
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'sgd', 'alpha': 0.01, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.649,0.0008164965809277268,0.75,1.3487943808237712
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'tanh', 'solver': 'sgd', 'alpha': 0.01, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.629,0.009933109617167568,0.7399999999999999,0.8612428506215414
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6343333333333333,0.010338708279513891,0.7216666666666667,4.5994532108306885
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6373333333333333,0.003299831645537225,0.695,4.575694640477498
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.6346666666666666,0.01108552609887727,0.7149999999999999,4.619194348653157
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6256666666666666,0.00368178700572909,0.7050000000000001,4.612278064092
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6333333333333333,0.010873004286866737,0.695,4.620383659998576
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.627,0.005715476066494088,0.7066666666666667,4.63329831759135
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6343333333333333,0.009877021593352712,0.7033333333333333,4.673884630203247
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6386666666666666,0.0023570226039551605,0.71,4.586911837259929
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.6366666666666667,0.008219218670625309,0.7066666666666667,4.603211720784505
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6386666666666667,0.00047140452079103207,0.7366666666666667,2.542379935582479
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6383333333333333,0.01307244770075173,0.7233333333333333,1.1385370095570881
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.635,0.008640987597877155,0.7383333333333333,0.3990546067555745
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.642,0.0014142135623730965,0.725,1.6913011074066162
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.648,0.010708252269472682,0.715,1.1799991925557454
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.6303333333333333,0.01873202842430284,0.745,0.39038387934366864
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6463333333333333,0.008055363982396388,0.7333333333333334,2.8175395329793296
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6346666666666666,0.003299831645537225,0.7050000000000001,0.8345752557118734
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.6436666666666667,0.005312459150169747,0.7366666666666667,0.3432242075602214
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'sgd', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.642,0.00979795897113272,0.7283333333333332,3.8128742376963296
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'sgd', 'alpha': 0.0001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.645,0.010801234497346443,0.7483333333333334,1.701958179473877
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'sgd', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.638,0.009201449161228182,0.7183333333333334,1.3162030378977458
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'sgd', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6483333333333333,0.004027681991198194,0.7533333333333333,3.035759131113688
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'sgd', 'alpha': 0.001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.642,0.004546060565661956,0.7416666666666667,1.8993669350941975
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'sgd', 'alpha': 0.001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.6430000000000001,0.0094162979278837,0.6883333333333334,1.2236184279123943
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'sgd', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.6186666666666668,0.0439267066322477,0.7016666666666667,2.3305823802948
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'sgd', 'alpha': 0.01, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.6429999999999999,0.0037416573867739447,0.735,1.4202955563863118
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [10, 10, 10, 10], 'activation': 'relu', 'solver': 'sgd', 'alpha': 0.01, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.6373333333333333,0.005906681715556456,0.7233333333333333,0.8152804374694824
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [15, 50, 15], 'activation': 'identity', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.5043333333333333,0.008730533902472538,0.5616666666666666,0.09037343660990398
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [15, 50, 15], 'activation': 'identity', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.505,0.008524474568362955,0.5616666666666666,0.08945282300313313
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [15, 50, 15], 'activation': 'identity', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.5046666666666667,0.008993825042154702,0.5616666666666666,0.09865061442057292
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [15, 50, 15], 'activation': 'identity', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.5053333333333333,0.009428090415820642,0.565,0.09392142295837402
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [15, 50, 15], 'activation': 'identity', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.505,0.009201449161228182,0.565,0.1004343827565511
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [15, 50, 15], 'activation': 'identity', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.505,0.009201449161228182,0.5616666666666666,0.09578386942545573
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [15, 50, 15], 'activation': 'identity', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 500}",4,0.505,0.009201449161228182,0.5633333333333334,0.09533731142679851
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [15, 50, 15], 'activation': 'identity', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate_init': 0.01, 'max_iter': 500}",4,0.5053333333333333,0.009428090415820642,0.565,0.09479475021362305
SelectFromModel,{'threshold': -Infinity},MLPClassifier,"{'hidden_layer_sizes': [15, 50, 15], 'activation': 'identity', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate_init': 0.1, 'max_iter': 500}",4,0.5046666666666666,0.008339997335464543,0.5633333333333334,0.0951528549194336
